Dates,S,T,Rd,Rf,SEMP,S25RR,S25BF,S10RR,S10BF,S10P,S25P,SATM,S25C,S10C,K10P,K25P,KATM,K25C,K10C,Info
2000-10-02,7.7957,2,0.06618333333333334,0.0722,0.0011369260002543093,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-03,7.7957,2,0.06605000000000001,0.0722,0.0011174641171900332,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-04,7.7959,2,0.06585,0.0722,0.0011136935317948144,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-05,7.7958,2,0.06575,0.0722,0.0011061556571156528,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-06,7.7953,2,0.06573333333333334,0.0722,0.0010980592296330385,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-09,7.797,2,0.06585,0.0722,0.0011793640695778186,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-10,7.7974,2,0.06586666666666667,0.0722,0.0011835671733175103,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-11,7.798,2,0.06588333333333334,0.0722,0.0011933642751959144,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-12,7.7965,2,0.0658,0.0722,0.0012576657001045737,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-13,7.7968,2,0.06556666666666666,0.0722,0.0012577211872757794,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-16,7.7977,2,0.0654,0.0722,0.0012650845335130765,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-17,7.7979,2,0.06524999999999999,0.0722,0.0012446358404538608,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-18,7.7975,2,0.06518333333333333,0.0722,0.0011935284858821643,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-19,7.7977,2,0.06505,0.0722,0.0011805400819777918,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-20,7.7973,2,0.06481666666666668,0.0722,0.0011743260724767625,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-23,7.7982,2,0.06448333333333334,0.0722,0.001191061058192169,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-24,7.7985,2,0.06413333333333333,0.0722,0.0011925568260714294,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-25,7.7993,2,0.06391666666666666,0.0722,0.0012110294414686333,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-26,7.7992,2,0.06385,0.0722,0.0012038357704224636,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-27,7.7997,2,0.06386666666666667,0.0722,0.0012038341510059933,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-30,7.7992,2,0.0641,0.0722,0.0012086073954217151,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-10-31,7.7974,2,0.06433333333333334,0.0722,0.00129815077598779,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-01,7.797,2,0.0643,0.0722,0.0012606908629651994,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-02,7.7945,2,0.0639,0.0722,0.0014151826728723972,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-03,7.7971,2,0.0636,0.0722,0.001578930756795912,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-06,7.7976,2,0.06373333333333334,0.0722,0.0015849518063562492,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-07,7.798,2,0.06413333333333333,0.0722,0.0015884655427765334,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-08,7.7983,2,0.06453333333333335,0.0722,0.0015906573470040775,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-09,7.7982,2,0.0647,0.0722,0.0015693952701096847,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-10,7.7991,2,0.06473333333333334,0.0722,0.001581835549657497,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-13,7.7988,2,0.06453333333333333,0.0722,0.001581835549657497,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-14,7.7988,2,0.06426666666666668,0.0722,0.0015809397899452606,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-15,7.799,2,0.06403333333333333,0.0722,0.0015762292039190747,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-16,7.799,2,0.0641,0.0722,0.0015740956142460197,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-17,7.7992,2,0.06403333333333334,0.0722,0.001574814648234203,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-20,7.7994,2,0.06396666666666666,0.0722,0.001575787472476766,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-21,7.7995,2,0.06376666666666667,0.0722,0.0015757875031732439,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-22,7.7997,2,0.06386666666666667,0.0722,0.0015765277362734798,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-23,7.7997,2,0.06386666666666667,0.0722,0.0015492770941991337,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-24,7.7994,2,0.06386666666666667,0.0722,0.0015479909880116742,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-27,7.7998,2,0.06383333333333334,0.0722,0.0015512834309883968,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-28,7.7993,2,0.06380000000000001,0.0722,0.0015512826993127036,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-29,7.7994,2,0.06356666666666667,0.0722,0.0015492753240469472,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-11-30,7.7994,2,0.0631,0.0722,0.001538509427869314,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-01,7.7998,2,0.06266666666666666,0.0722,0.001536027724116263,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-04,7.7993,2,0.06243333333333334,0.0722,0.0015360260662700166,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-05,7.7998,2,0.06233333333333333,0.0722,0.0015400147708768358,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-06,7.7976,2,0.0618,0.0722,0.001646943440828003,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-07,7.7972,2,0.06103333333333333,0.0722,0.0016444990653438167,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-08,7.7963000000000005,2,0.06033333333333333,0.0722,0.001626066490669681,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-11,7.7958,2,0.06016666666666667,0.0722,0.001631007460512732,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-12,7.7966999999999995,2,0.06026666666666667,0.0722,0.0016268464642109728,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-13,7.7998,2,0.06036666666666667,0.0722,0.0018195088445902645,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-14,7.7988,2,0.06013333333333334,0.0722,0.001838845007245126,,,,,,,,,,nan,nan,nan,nan,nan,0
2000-12-15,7.8,2,0.0598,0.0722,0.001855143365674273,,,,,,,,,,nan,nan,nan,nan,nan,0
