Dates,S,Rf3M,Rf6M,Rf1Y,Rd3M,Rd6M,Rd1Y,ATM3M,ATM6M,ATM1Y,25RR3M,25RR6M,25RR1Y,10RR3M,10RR6M,10RR1Y,25BF3M,25BF6M,25BF1Y,10BF3M,10BF6M,10BF1Y,logS,stdlogS
2014-04-09,7.75345,0.0022755,0.003265,0.00553,0.0037714,0.005505400000000001,0.0086601,0.0055000000000000005,0.0055000000000000005,0.0075,-0.001,-0.0032500000000000003,-0.0062,-0.0017499999999999998,-0.006750000000000001,-0.01225,0.002625,0.003125,0.0040999999999999995,0.0094,0.0125,0.017,-9.672645443803418e-05,0.0002227804322442708
2014-04-10,7.753,0.0022705,0.0032400000000000003,0.005485,0.0037643,0.005492899999999999,0.008650099999999999,0.0055000000000000005,0.0055000000000000005,0.0075,-0.001,-0.0032500000000000003,-0.0062,-0.0017499999999999998,-0.006750000000000001,-0.01225,0.002625,0.003125,0.0040999999999999995,0.0094,0.0125,0.017,-5.80403638648086e-05,0.00022275674558984706
2014-04-11,7.75278,0.0022645,0.00322,0.0054600000000000004,0.0037286000000000003,0.0054643,0.0086286,0.005,0.005,0.006500000000000001,-0.001,-0.0034999999999999996,-0.00575,-0.0017499999999999998,-0.006500000000000001,-0.012,0.00265,0.0031,0.0039000000000000003,0.0094,0.0125,0.0171,-2.837651508214023e-05,0.00022263048459488711
2014-04-14,7.75344,0.0022865,0.003227,0.005465,0.0037429000000000004,0.0054919,0.0086357,0.0055000000000000005,0.005,0.006500000000000001,-0.001,-0.0034999999999999996,-0.00575,-0.0017499999999999998,-0.006500000000000001,-0.012,0.002625,0.0031,0.0039000000000000003,0.0094,0.0125,0.0171,8.512712968045122e-05,0.00022160244679340996
2014-04-15,7.75395,0.0022635,0.003209,0.005455,0.00375,0.0054857000000000005,0.0086357,0.0054,0.00495,0.0065249999999999996,-0.001,-0.0034999999999999996,-0.005775000000000001,-0.0017499999999999998,-0.006500000000000001,-0.012,0.002625,0.003125,0.0039000000000000003,0.0094,0.0125,0.017150000000000002,6.577509177052576e-05,0.00022154941395345837
2014-04-16,7.75415,0.0022785,0.003209,0.005465,0.0037570999999999998,0.0054896,0.00865,0.0055000000000000005,0.0055000000000000005,0.006500000000000001,-0.001,-0.0032500000000000003,-0.00575,-0.0017499999999999998,-0.006500000000000001,-0.012,0.002625,0.003125,0.0039000000000000003,0.0094,0.0125,0.0171,2.579297270566272e-05,0.00022101907268892812
2014-04-17,7.75435,0.0022585,0.003198,0.005465,0.0037143,0.0054731,0.0086357,0.005,0.005,0.006,-0.001,-0.0027500000000000003,-0.005,-0.0017499999999999998,-0.00525,-0.01075,0.00265,0.0031,0.00385,0.0094,0.012350000000000002,0.0171,2.579230744581551e-05,0.00022059431121625362
2014-04-18,7.75438,0.0022585,0.003198,0.005465,0.0037143,0.0054731,0.0086357,0.0049,0.005025,0.0062250000000000005,-0.001,-0.0027500000000000003,-0.005025,-0.0017499999999999998,-0.00525,-0.01075,0.0026000000000000003,0.003125,0.0038750000000000004,0.0094,0.012350000000000002,0.017150000000000002,3.8687887404798005e-06,0.0002103324038810956
2014-04-21,7.75384,0.0022585,0.003198,0.005465,0.0037143,0.0054731,0.0086357,0.005,0.005,0.006,-0.001,-0.0027500000000000003,-0.005,-0.0017499999999999998,-0.00525,-0.01075,0.00265,0.0031,0.00385,0.0094,0.012350000000000002,0.0171,-6.96404874598322e-05,0.00020074126532414234
2014-04-22,7.75298,0.002286,0.003221,0.005483,0.0037570999999999998,0.005491,0.0086429,0.005,0.0055000000000000005,0.006500000000000001,-0.001,-0.0025,-0.00525,-0.0017499999999999998,-0.00525,-0.01075,0.00265,0.003125,0.004,0.0094,0.012350000000000002,0.017,-0.00011091893771686401,0.00020056653552117404
2014-04-23,7.75275,0.0022875,0.003228,0.005483,0.0037643,0.005492899999999999,0.0086357,0.0049,0.005375,0.006500000000000001,-0.001,-0.0025,-0.00525,-0.0017499999999999998,-0.00525,-0.01075,0.002625,0.003125,0.004,0.009375,0.012375,0.017,-2.9666452339593974e-05,0.00019984590202626313
2014-04-24,7.7532,0.0022785,0.003235,0.005495,0.0037,0.0054541,0.0086286,0.005,0.0055000000000000005,0.006500000000000001,-0.001,-0.0025,-0.0054,-0.0017499999999999998,-0.00525,-0.01125,0.00265,0.003125,0.00395,0.0094,0.012350000000000002,0.0171,5.804223541616693e-05,0.00019191073637739807
2014-04-25,7.75336,0.0022660000000000002,0.0032300000000000002,0.005495,0.0037143,0.0054857000000000005,0.0086429,0.00495,0.005350000000000001,0.00645,-0.001,-0.0025,-0.005450000000000001,-0.0017499999999999998,-0.00525,-0.01125,0.002625,0.0031,0.00395,0.009375,0.012350000000000002,0.017150000000000002,2.063642742244909e-05,0.00018913472659302813
2014-04-28,7.753,0.0022485,0.0032640000000000004,0.005495,0.0037071,0.0054857000000000005,0.0086286,0.005,0.0054,0.0064,-0.001,-0.0025,-0.0054,-0.0017499999999999998,-0.00525,-0.01125,0.0026000000000000003,0.003125,0.00395,0.0094,0.012350000000000002,0.0171,-4.643256058312062e-05,0.0001846143631439366
2014-04-29,7.75349,0.0022535,0.0032300000000000002,0.005490000000000001,0.0037214,0.0054857000000000005,0.0086357,0.005,0.0054,0.0064,-0.001,-0.0025,-0.0054,-0.0017499999999999998,-0.00525,-0.01125,0.002625,0.003125,0.00395,0.009375,0.012375,0.017124999999999998,6.319934429521723e-05,0.00017648595279668822
2014-04-30,7.75281,0.0022335,0.003225,0.005490000000000001,0.0037071,0.0054881,0.0086429,0.005,0.0054,0.0064,-0.001,-0.0025,-0.0054,-0.0017499999999999998,-0.00525,-0.01125,0.002625,0.003125,0.00395,0.009375,0.012375,0.017124999999999998,-8.770628717824636e-05,0.0001739568050773156
2014-05-01,7.75274,0.0022285,0.00322,0.005475,0.0037071,0.0054881,0.0086429,0.00495,0.005350000000000001,0.00645,-0.001,-0.0025,-0.005450000000000001,-0.0017499999999999998,-0.00525,-0.01125,0.00265,0.003125,0.00395,0.00935,0.012375,0.017150000000000002,-9.029025090701026e-06,0.0001708310483716457
2014-05-02,7.7526,0.0022285,0.003225,0.005470000000000001,0.0036929000000000003,0.0054713999999999995,0.0086286,0.0043,0.005,0.00645,-0.001,-0.0027500000000000003,-0.005450000000000001,-0.0017499999999999998,-0.005,-0.01125,0.00265,0.003125,0.00395,0.00935,0.0125,0.017150000000000002,-1.805829475598486e-05,0.00017011422337116327
2014-05-05,7.75216,0.0022285,0.003225,0.005470000000000001,0.0037214,0.0054857000000000005,0.0086357,0.004,0.005,0.006500000000000001,-0.001,-0.0027500000000000003,-0.0054,-0.0017499999999999998,-0.005,-0.01125,0.002625,0.0031,0.00395,0.009375,0.0125,0.0171,-5.67567637443922e-05,0.00016923507411728853
2014-05-06,7.75196,0.0022485,0.003229,0.005436,0.0037214,0.0054857000000000005,0.0086357,0.004,0.005,0.006600000000000001,-0.001,-0.0027500000000000003,-0.0054,-0.0017499999999999998,-0.005,-0.01125,0.002625,0.0031,0.00395,0.00935,0.0125,0.0171,-2.579959391590947e-05,0.00016823660149316001
2014-05-07,7.75271,0.0022395,0.003235,0.005436,0.0037214,0.0054894,0.0086429,0.004,0.005,0.006600000000000001,-0.001,-0.0027500000000000003,-0.0054,-0.0017499999999999998,-0.005,-0.01125,0.002625,0.0031,0.00395,0.009375,0.0125,0.017124999999999998,9.674504527801275e-05,0.00016838991401640262
2014-05-08,7.75176,0.0022335,0.0032340000000000003,0.0054210000000000005,0.0037357000000000002,0.0055033,0.0086429,0.004050000000000001,0.00495,0.0065249999999999996,-0.001,-0.0027500000000000003,-0.005425,-0.0017499999999999998,-0.005,-0.01125,0.002625,0.003125,0.003975,0.00935,0.0125,0.017150000000000002,-0.000122545304829913,0.0001681846520317333
2014-05-09,7.75165,0.002241,0.0032240000000000003,0.0054020000000000006,0.0037071,0.0054965,0.0086357,0.004,0.005,0.0064,-0.001,-0.0027500000000000003,-0.0054,-0.0017499999999999998,-0.005,-0.01125,0.002625,0.0031,0.00395,0.009375,0.0125,0.017124999999999998,-1.419042649386526e-05,0.00016813208300810688
2014-05-12,7.7517,0.002251,0.0032240000000000003,0.005377,0.0037071,0.005492899999999999,0.0086357,0.004050000000000001,0.0046,0.006500000000000001,-0.001,-0.0027,-0.005450000000000001,-0.0017499999999999998,-0.00525,-0.01125,0.002625,0.0031,0.00395,0.00935,0.0125,0.017150000000000002,6.450218823950138e-06,0.00016803955116115988
2014-05-13,7.75166,0.0022385,0.003229,0.005392,0.0037214,0.005492899999999999,0.008640400000000001,0.004,0.0046,0.0064,-0.001,-0.0027,-0.0054,-0.0017499999999999998,-0.00525,-0.01125,0.002625,0.0031,0.00395,0.009375,0.0125,0.017124999999999998,-5.160171730356211e-06,0.00016772834142766846
2014-05-14,7.7518,0.0022535,0.003239,0.005371,0.0037,0.0054643,0.008629099999999999,0.004050000000000001,0.0046,0.0064,-0.001,-0.0027,-0.005450000000000001,-0.0017499999999999998,-0.00525,-0.01125,0.00265,0.0031,0.00395,0.00935,0.0125,0.017150000000000002,1.8060484562987256e-05,0.00016731012133504395
2014-05-15,7.75201,0.0022585,0.003239,0.005346,0.0037071,0.0054857000000000005,0.0086429,0.004,0.0046,0.0064,-0.001,-0.0027,-0.0054,-0.0017499999999999998,-0.00525,-0.01125,0.002625,0.0031,0.00395,0.00935,0.0125,0.0171,2.7090115270134163e-05,0.00016713621116303578
2014-05-16,7.7523,0.002286,0.003253,0.005346,0.0037214,0.0055000000000000005,0.00865,0.004,0.0046,0.0064,-0.001,-0.0027,-0.0054,-0.0017499999999999998,-0.00525,-0.01125,0.002625,0.0031,0.00395,0.009375,0.0125,0.017124999999999998,3.740895274084721e-05,0.00016721359177796608
2014-05-19,7.75215,0.0022695000000000002,0.003229,0.005346,0.0037429000000000004,0.005492899999999999,0.008671400000000001,0.004050000000000001,0.0046,0.0064,-0.001,-0.0027,-0.005450000000000001,-0.0017499999999999998,-0.00525,-0.01125,0.00265,0.0031,0.00395,0.00935,0.0125,0.017150000000000002,-1.934928359359489e-05,0.00015871052367991053
2014-05-20,7.75286,0.002281,0.003253,0.005346,0.0036786,0.0054713999999999995,0.0086466,0.004,0.00455,0.00645,-0.001,-0.0027,-0.0054,-0.0017499999999999998,-0.00525,-0.01125,0.002625,0.0031,0.00395,0.009375,0.0125,0.017124999999999998,9.158330120362379e-05,0.00015352083053156047
2014-05-21,7.75273,0.0022735,0.0032340000000000003,0.005336,0.0037286000000000003,0.005492899999999999,0.0086632,0.004,0.00455,0.00645,-0.0015,-0.00305,-0.00575,-0.0025,-0.006,-0.012,0.002625,0.00305,0.0039000000000000003,0.00935,0.0125,0.0171,-1.6768146198220535e-05,0.00015312339796805938
2014-05-22,7.75383,0.0022715,0.003222,0.005341,0.0037143,0.005492899999999999,0.008671400000000001,0.004,0.0046,0.0064,-0.0015,-0.00305,-0.00575,-0.0025,-0.006,-0.012,0.002625,0.00305,0.0039000000000000003,0.00935,0.0125,0.0171,0.00014187543876209574,0.0001543812268429813
2014-05-23,7.75314,0.0022935,0.003239,0.005354,0.0037089000000000002,0.005492899999999999,0.008671400000000001,0.004,0.0046,0.0064,-0.0022500000000000003,-0.00345,-0.0059499999999999996,-0.004,-0.006999999999999999,-0.0125,0.002625,0.00295,0.00385,0.0095,0.0125,0.0171,-8.899224032221653e-05,0.00015316123667484925
2014-05-26,7.75346,0.0022935,0.003239,0.005354,0.003771,0.0055071,0.0086786,0.004,0.0046,0.0064,-0.0022500000000000003,-0.00345,-0.0059499999999999996,-0.004,-0.006999999999999999,-0.0125,0.002625,0.00295,0.00385,0.0095,0.0125,0.017124999999999998,4.127274838383599e-05,0.0001499637309241357
2014-05-27,7.75328,0.0022985,0.003239,0.005354,0.00375,0.0055071,0.008671400000000001,0.004,0.00455,0.006325,-0.0022500000000000003,-0.00345,-0.0059499999999999996,-0.004,-0.006999999999999999,-0.0125,0.002625,0.00295,0.00385,0.0095,0.0125,0.017150000000000002,-2.321571136265632e-05,0.00014952673239097516
2014-05-28,7.75371,0.002276,0.003219,0.005354,0.0037357000000000002,0.005492899999999999,0.00865,0.004,0.0046,0.0064,-0.0022500000000000003,-0.00345,-0.0059499999999999996,-0.004,-0.006999999999999999,-0.0125,0.002625,0.00295,0.00385,0.0095,0.0125,0.017124999999999998,5.54588608250306e-05,0.0001498110104966372
2014-05-29,7.7527,0.0022735,0.003219,0.005344,0.0037201,0.0054786,0.00865,0.004,0.0046,0.006,-0.001875,-0.0032500000000000003,-0.0055000000000000005,-0.0034999999999999996,-0.006500000000000001,-0.012,0.002625,0.003,0.00375,0.009375,0.0125,0.017124999999999998,-0.00013026870841548188,0.00015054166946077438
2014-05-30,7.7529,0.002274,0.003219,0.005344,0.00375,0.005492899999999999,0.0086571,0.0036,0.0042,0.006,-0.0019500000000000001,-0.003,-0.00555,-0.0034999999999999996,-0.006500000000000001,-0.012,0.00255,0.0028499999999999997,0.00375,0.00945,0.012549999999999999,0.017150000000000002,2.5797131360416614e-05,0.00015061771810225873
2014-06-02,7.754,0.0022715,0.003219,0.005345,0.00375,0.005492899999999999,0.0086571,0.0036,0.00415,0.006,-0.0019500000000000001,-0.003,-0.0055000000000000005,-0.0034999999999999996,-0.006500000000000001,-0.012,0.00255,0.0028499999999999997,0.00375,0.0095,0.012549999999999999,0.017124999999999998,0.00014187232804063754,0.00015175264195821644
2014-06-03,7.75276,0.002274,0.003219,0.005350000000000001,0.00375,0.0055000000000000005,0.0086643,0.0036,0.004075,0.006,-0.0017000000000000001,-0.003,-0.005525,-0.0032500000000000003,-0.006475,-0.01175,0.0026000000000000003,0.002875,0.003775,0.0095,0.012549999999999999,0.017150000000000002,-0.00015993025011562523,0.00015144891857377885
2014-06-04,7.75285,0.002295,0.003219,0.00534,0.0037786,0.005492899999999999,0.008671400000000001,0.0034000000000000002,0.004,0.005600000000000001,-0.0022,-0.00315,-0.00525,-0.004375,-0.006999999999999999,-0.01175,0.0025,0.0028499999999999997,0.0036,0.0095,0.012549999999999999,0.0171,1.1608701624421514e-05,0.0001372408872288986
2014-06-05,7.75257,0.002306,0.0032240000000000003,0.005345,0.00375,0.005492899999999999,0.008671400000000001,0.0034999999999999996,0.004050000000000001,0.00555,-0.0025,-0.0033250000000000003,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.012,0.016399999999999998,-3.611640317124909e-05,0.00013684434570479086
2014-06-06,7.75249,0.002296,0.0032140000000000003,0.0053349999999999995,0.0037257,0.0054857000000000005,0.0086571,0.0034999999999999996,0.004,0.0055000000000000005,-0.0025,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.0094,0.012,0.01635,-1.0319211921849814e-05,0.00013143250052904745
2014-06-09,7.75153,0.0023055000000000003,0.0032140000000000003,0.005351000000000001,0.0037126,0.005492899999999999,0.0086643,0.003475,0.004050000000000001,0.005450000000000001,-0.0025,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.012,0.016399999999999998,-0.00012383884969535686,0.00013191712122267616
2014-06-10,7.75156,0.002303,0.0032140000000000003,0.005366,0.0037184,0.0054786,0.0086571,0.003475,0.004050000000000001,0.005425,-0.0025,-0.0033250000000000003,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.01195,0.016399999999999998,3.870196199518006e-06,0.00013176322103919519
2014-06-11,7.75172,0.002298,0.0032029999999999997,0.005396,0.0037134,0.0054857000000000005,0.008671400000000001,0.00345,0.004,0.0054,-0.0025,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.01195,0.016375,2.0640793433113203e-05,0.00013055552873340133
2014-06-12,7.75156,0.002306,0.0032400000000000003,0.005401,0.0037214,0.005492899999999999,0.008671400000000001,0.0034000000000000002,0.00395,0.005450000000000001,-0.0025,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.0094,0.01195,0.016399999999999998,-2.0640793433113203e-05,0.00012910488503711174
2014-06-13,7.7516,0.002321,0.003255,0.0054459999999999995,0.0037429000000000004,0.0055071,0.008671400000000001,0.0034000000000000002,0.00395,0.0054,-0.0025,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.0094,0.01195,0.016399999999999998,5.160238300216946e-06,8.153337875205513e-05
2014-06-16,7.75121,0.002306,0.003261,0.0054659999999999995,0.0037771,0.0055143,0.0086801,0.00345,0.004,0.005450000000000001,-0.0025,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.0094,0.01195,0.016399999999999998,-5.0313459312612e-05,8.145680193625403e-05
2014-06-17,7.7513,0.00231,0.003245,0.005506,0.0037771,0.0055000000000000005,0.008671400000000001,0.003475,0.004,0.005450000000000001,-0.0025,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.01195,0.016375,1.1611022989299613e-05,7.913763156205355e-05
2014-06-18,7.75109,0.00231,0.0032540000000000004,0.005506,0.00375,0.0054847,0.00865,0.0034000000000000002,0.004,0.005450000000000001,-0.0025,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.01195,0.016399999999999998,-2.709259669186892e-05,7.175619919580324e-05
2014-06-19,7.75068,0.002296,0.003229,0.005456,0.0037357000000000002,0.005492899999999999,0.0086357,0.00345,0.004,0.0055000000000000005,-0.00255,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.01195,0.016399999999999998,-5.289718530132603e-05,7.190229577341302e-05
2014-06-20,7.75177,0.002306,0.0032340000000000003,0.005471,0.0037643,0.0055071,0.0086571,0.00345,0.004,0.0055000000000000005,-0.00255,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.0094,0.01195,0.016399999999999998,0.00014062293402616888,7.433495272438513e-05
2014-06-23,7.75115,0.002326,0.003253,0.005471,0.00375,0.0054643,0.0086143,0.00345,0.004,0.005450000000000001,-0.00255,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.0094,0.01195,0.016399999999999998,-7.998493191374578e-05,7.362788241448926e-05
2014-06-24,7.7516,0.002336,0.003263,0.005471,0.0037357000000000002,0.0054857000000000005,0.0086286,0.00345,0.004,0.0055000000000000005,-0.00255,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.01195,0.016399999999999998,5.805421620408424e-05,7.407529215177548e-05
2014-06-25,7.75177,0.0023385,0.003259,0.005471,0.0037429000000000004,0.0054857000000000005,0.0086286,0.00345,0.004,0.005450000000000001,-0.00255,-0.0033000000000000004,-0.0054,-0.00525,-0.006999999999999999,-0.012,0.00235,0.00265,0.00345,0.009375,0.01195,0.016399999999999998,2.193071570966154e-05,7.413477048919699e-05
2014-06-26,7.75186,0.002341,0.0032615,0.005461000000000001,0.0037643,0.0054857000000000005,0.0086357,0.00305,0.0036,0.005450000000000001,-0.0022,-0.00305,-0.00505,-0.00525,-0.006999999999999999,-0.011000000000000001,0.0023,0.0025,0.0035499999999999998,0.0095,0.01195,0.01615,1.1610184195820494e-05,7.308799025920287e-05
2014-06-27,7.75135,0.002346,0.003268,0.005451,0.0037714,0.005492899999999999,0.0086357,0.003,0.0035499999999999998,0.005450000000000001,-0.0022,-0.00305,-0.00505,-0.00525,-0.006999999999999999,-0.011000000000000001,0.0023,0.0025,0.0034999999999999996,0.0095,0.01195,0.0161,-6.579282615470916e-05,7.331959139479549e-05
2014-06-30,7.7504,0.002307,0.003268,0.005451,0.0037929,0.0055071,0.00865,0.003,0.0035499999999999998,0.0055000000000000005,-0.0022,-0.00305,-0.00505,-0.00525,-0.006999999999999999,-0.011000000000000001,0.0023,0.0025,0.0035499999999999998,0.0095,0.01195,0.01615,-0.00012256680712674495,6.986070154558806e-05
2014-07-01,7.75005,0.002318,0.0032790000000000002,0.005462000000000001,0.0037929,0.0055071,0.00865,0.003,0.004,0.0055000000000000005,-0.0022,-0.0033000000000000004,-0.00505,-0.00525,-0.006999999999999999,-0.011000000000000001,0.0023,0.00265,0.0034999999999999996,0.009375,0.012,0.016125,-4.515997923437709e-05,6.765015146280477e-05
2014-07-02,7.75004,0.002346,0.0032790000000000002,0.005467,0.0038285999999999997,0.0055000000000000005,0.00865,0.003,0.004,0.0055000000000000005,-0.0022,-0.0033000000000000004,-0.00505,-0.00525,-0.006999999999999999,-0.011000000000000001,0.0023,0.00265,0.0034999999999999996,0.009375,0.011875,0.016125,-1.290315088109395e-06,6.666548295319088e-05
2014-07-03,7.75014,0.002321,0.003267,0.005467,0.0038429000000000002,0.005492899999999999,0.0086786,0.0034250000000000005,0.003975,0.005475,-0.00255,-0.0033250000000000003,-0.00505,-0.00525,-0.006999999999999999,-0.011000000000000001,0.00235,0.00265,0.003525,0.009375,0.012,0.01615,1.2903075964132427e-05,6.637937992429634e-05
2014-07-04,7.75013,0.002331,0.003272,0.0055320000000000005,0.0037357000000000002,0.0054357,0.0085857,0.0034000000000000002,0.003975,0.005475,-0.00255,-0.0033250000000000003,-0.00505,-0.00525,-0.006999999999999999,-0.011000000000000001,0.00235,0.00265,0.003525,0.009375,0.012,0.01615,-1.2903001040953654e-06,6.63177297288045e-05
2014-07-07,7.75022,0.002341,0.003283,0.005562,0.00375,0.0054429000000000005,0.008586700000000001,0.00345,0.003975,0.0055000000000000005,-0.00265,-0.003575,-0.00505,-0.00575,-0.008,-0.011000000000000001,0.0024,0.0026750000000000003,0.003525,0.009375,0.012,0.01615,1.1612641004798974e-05,6.52822863464643e-05
2014-07-08,7.75006,0.002336,0.003302,0.005562,0.0037570999999999998,0.0054286000000000004,0.0085674,0.0038250000000000003,0.004375,0.0059,-0.003,-0.004,-0.0055000000000000005,-0.00625,-0.0085,-0.0115,0.0025,0.0027500000000000003,0.0036,0.009375,0.011875,0.01615,-2.0644788353063603e-05,6.460094225951558e-05
2014-07-09,7.75004,0.002341,0.003307,0.0055720000000000006,0.0037857000000000003,0.0054429000000000005,0.0085739,0.004,0.005,0.006500000000000001,-0.00315,-0.00425,-0.005699999999999999,-0.006500000000000001,-0.0085,-0.0115,0.00245,0.0028499999999999997,0.0037,0.0094,0.011850000000000001,0.0161,-2.5806285117724315e-06,6.445034694896933e-05
2014-07-10,7.75004,0.002336,0.003272,0.005492,0.0037857000000000003,0.0054429000000000005,0.0085606,0.004,0.005,0.00645,-0.00315,-0.00425,-0.005699999999999999,-0.006500000000000001,-0.0085,-0.0115,0.00245,0.0028499999999999997,0.0037,0.0094,0.011850000000000001,0.0161,0.0,6.430130838645257e-05
2014-07-11,7.74999,0.002336,0.003257,0.005497,0.0037929,0.0054643,0.00855,0.00365,0.0046500000000000005,0.00625,-0.00315,-0.00425,-0.005699999999999999,-0.006500000000000001,-0.0085,-0.0115,0.00245,0.002875,0.00375,0.009375,0.011875,0.01615,-6.451600416568226e-06,6.427937650180848e-05
2014-07-14,7.75005,0.002326,0.0032640000000000004,0.005519,0.0037786,0.0054643,0.0085643,0.004,0.005,0.00645,-0.00315,-0.00425,-0.005699999999999999,-0.006500000000000001,-0.0085,-0.0115,0.00245,0.0028499999999999997,0.0037,0.0094,0.011850000000000001,0.0161,7.741915504677621e-06,6.382570236171397e-05
2014-07-15,7.75003,0.002331,0.0032640000000000004,0.005519,0.0038071,0.0054857000000000005,0.0085657,0.0039000000000000003,0.004925,0.006750000000000001,-0.00315,-0.00425,-0.0059499999999999996,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.002875,0.00385,0.0094,0.011875,0.01615,-2.580631841997416e-06,6.238523205732876e-05
2014-07-16,7.75084,0.002336,0.0032660000000000002,0.005548999999999999,0.0037570999999999998,0.005407100000000001,0.0085214,0.004,0.005,0.0069,-0.00315,-0.00425,-0.0059,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.0028499999999999997,0.00385,0.0094,0.011850000000000001,0.0161,0.00010451026306768085,6.392096290929449e-05
2014-07-17,7.7509,0.002336,0.003271,0.005544,0.0037570999999999998,0.0054286000000000004,0.0085541,0.004,0.005,0.00695,-0.00315,-0.00425,-0.0059,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.0028499999999999997,0.00385,0.0094,0.011850000000000001,0.0161,7.741066486932624e-06,6.341993514110004e-05
2014-07-18,7.75111,0.002316,0.0032540000000000004,0.005528999999999999,0.0037214,0.0054142999999999995,0.0085259,0.0038750000000000004,0.00485,0.006850000000000001,-0.00315,-0.00425,-0.0059499999999999996,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.0028499999999999997,0.00385,0.009375,0.011850000000000001,0.01615,2.709326081085095e-05,6.346953722587918e-05
2014-07-21,7.75172,0.002331,0.0032740000000000004,0.005521000000000001,0.0037357000000000002,0.0054,0.0085329,0.00385,0.00485,0.006850000000000001,-0.00315,-0.00425,-0.0059,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.0028499999999999997,0.00385,0.0094,0.011850000000000001,0.0161,7.869530921977841e-05,6.413189959990561e-05
2014-07-22,7.75136,0.002326,0.003271,0.005561000000000001,0.00375,0.0054357,0.0085429,0.00395,0.00495,0.0069,-0.00315,-0.00425,-0.0059499999999999996,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.002875,0.00385,0.0094,0.011875,0.01615,-4.644238436046777e-05,6.378194843287406e-05
2014-07-23,7.75048,0.002341,0.0032879999999999997,0.005536,0.0037786,0.0054429000000000005,0.00855,0.004,0.005,0.00695,-0.00315,-0.00425,-0.0059,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.0028499999999999997,0.00385,0.0094,0.011850000000000001,0.0161,-0.00011353490952625833,6.443630340019702e-05
2014-07-24,7.7501,0.0023510000000000002,0.003291,0.005571,0.0037929,0.0054571,0.0085643,0.004,0.005,0.00695,-0.00315,-0.00425,-0.0059,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.0028499999999999997,0.00385,0.0094,0.011850000000000001,0.0161,-4.90304233875527e-05,6.468505131961491e-05
2014-07-25,7.75002,0.002341,0.003281,0.005601000000000001,0.0038,0.0054571,0.008545,0.00395,0.004975,0.00695,-0.00315,-0.00425,-0.0059499999999999996,-0.006500000000000001,-0.00825,-0.01175,0.00245,0.002875,0.00385,0.009375,0.011850000000000001,0.01615,-1.0322500728854322e-05,6.466766058788086e-05
2014-07-28,7.75005,0.0023610000000000003,0.0032879999999999997,0.005636,0.0037214,0.0053857,0.0085,0.004,0.005,0.00695,-0.00335,-0.0044,-0.0059,-0.006999999999999999,-0.00875,-0.01175,0.0024,0.0028499999999999997,0.00385,0.0094,0.011850000000000001,0.0161,3.870950259887707e-06,6.432669841587989e-05
2014-07-29,7.75007,0.0023710000000000003,0.0033000000000000004,0.005646,0.00375,0.005407100000000001,0.0085143,0.004,0.005,0.006999999999999999,-0.00335,-0.0044,-0.0059,-0.006999999999999999,-0.00875,-0.01175,0.0024,0.0028499999999999997,0.00385,0.0094,0.011850000000000001,0.0161,2.5806251824356252e-06,6.427202012031662e-05
2014-07-30,7.75003,0.002396,0.0033250000000000003,0.005686,0.0037429000000000004,0.0054214,0.0085,0.004,0.005,0.006999999999999999,-0.00335,-0.0044,-0.0059,-0.006999999999999999,-0.00875,-0.01175,0.0024,0.0028499999999999997,0.00385,0.0094,0.011850000000000001,0.0161,-5.161257024433041e-06,6.289462854932744e-05
